field.status.status,field.latitude,field.longitude
1,33.0875321117,129.790221863
1,33.08753326,129.790223263
1,33.0875343983,129.790224502
1,33.08753539,129.79022565
1,33.0875362483,129.790226725
1,33.087536935,129.790227643
1,33.0875376083,129.790228565
1,33.0875384683,129.790229527
1,33.08753938,129.79023047
1,33.08754015,129.790231393
1,33.0875408583,129.790232305
1,33.0875413567,129.790233202
1,33.0875419267,129.790234128
1,33.0875425783,129.790234873
1,33.0875434917,129.790235648
1,33.0875443317,129.790236473
1,33.0875451483,129.790237345
1,33.0875458633,129.790238462
1,33.087546585,129.790239678
1,33.08754736,129.79024081
1,33.08754838,129.79024193
1,33.0875495383,129.790243058
1,33.08755058,129.79024428
1,33.0875515183,129.790245503
1,33.0875523217,129.790246735
1,33.087553255,129.79024799
1,33.087554425,129.790249377
1,33.0875555083,129.7902508
1,33.0875564967,129.790252255
1,33.08755718,129.790253558
1,33.0875578933,129.790254763
1,33.0875588533,129.790255848
1,33.087559975,129.790257052
1,33.0875611017,129.790258395
1,33.08756204,129.790259658
1,33.0875628267,129.790260875
1,33.0875637583,129.790261918
1,33.0875648583,129.7902631
1,33.0875659717,129.790264298
1,33.0875671,129.790265488
1,33.0875680283,129.790266583
1,33.087568825,129.790267682
1,33.08756978,129.790268907
1,33.08757087,129.790270075
1,33.08757189,129.790271173
1,33.0875728633,129.790272258
1,33.0875737217,129.790273343
1,33.0875745733,129.790274377
1,33.0875755583,129.790275508
1,33.0875766867,129.7902766
1,33.0875777733,129.790277872
1,33.0875787317,129.790279008
1,33.0875795983,129.790280158
1,33.08758054,129.790281245
1,33.0875816283,129.79028237
1,33.0875826667,129.790283472
1,33.0875836267,129.790284665
1,33.0875844717,129.790285995
1,33.0875852033,129.790287327
1,33.0875860817,129.790288632
1,33.0875870383,129.790289805
1,33.0875879783,129.790290973
1,33.0875889317,129.790292105
1,33.0875898067,129.790293395
1,33.0875905733,129.790294742
1,33.087591395,129.790296122
1,33.087592235,129.790297452
1,33.0875932033,129.790298767
1,33.0875941467,129.790300108
1,33.0875948533,129.790301385
1,33.0875955,129.79030264
1,33.0875961667,129.790303977
1,33.0875970033,129.790305312
1,33.0875979133,129.790306622
1,33.0875988117,129.790307937
1,33.087599595,129.790309155
1,33.0876003733,129.790310347
1,33.0876011967,129.790311718
1,33.087602075,129.790312955
1,33.0876029617,129.790314235
1,33.08760378,129.79031559
1,33.0876045,129.790316998
1,33.08760518,129.790318273
1,33.08760592,129.790319613
1,33.0876067183,129.790320978
1,33.087607555,129.790322348
1,33.0876082417,129.790323752
1,33.0876088883,129.790325145
1,33.0876095517,129.79032637
1,33.0876102333,129.79032758
1,33.0876109833,129.790328732
1,33.0876116483,129.790330028
1,33.087612195,129.790331408
1,33.087612625,129.7903328
1,33.087613055,129.790334115
1,33.0876136217,129.79033558
1,33.0876142933,129.79033703
1,33.0876149533,129.790338563
1,33.087615475,129.790340098
1,33.0876158617,129.790341643
1,33.087616245,129.790343353
1,33.0876166867,129.790345078
1,33.08761724,129.790346742
1,33.0876177733,129.790348242
1,33.0876181733,129.790349685
1,33.0876184683,129.79035106
1,33.0876187767,129.79035245
1,33.0876191467,129.79035396
1,33.08761958,129.790355537
1,33.0876201033,129.790357173
1,33.0876204867,129.790358668
1,33.087620845,129.790360232
1,33.0876212283,129.790361908
1,33.0876217267,129.790363738
1,33.0876222,129.790365693
1,33.087622535,129.790367597
1,33.0876227433,129.790369355
1,33.0876229717,129.790371048
1,33.0876234233,129.790372652
1,33.0876239317,129.790374423
1,33.0876244267,129.79037611
1,33.087624825,129.790377693
1,33.0876251267,129.790379075
1,33.087625355,129.790380327
1,33.0876257317,129.790381532
1,33.08762599,129.790382668
1,33.0876262267,129.790383842
1,33.0876264983,129.79038485
1,33.087626755,129.790385668
1,33.08762703,129.790386577
1,33.0876272667,129.790387492
1,33.0876274967,129.790388465
1,33.0876276067,129.790389477
1,33.087627765,129.79039042
1,33.0876281567,129.790391443
1,33.0876285967,129.790392607
1,33.0876288317,129.790393925
1,33.0876289433,129.790395118
1,33.0876290117,129.790396232
1,33.08762921,129.790397285
1,33.0876295467,129.790398388
1,33.0876298233,129.79039952
1,33.0876298483,129.79040073
1,33.0876297933,129.790401883
1,33.0876296967,129.79040289
1,33.0876297467,129.79040405
1,33.0876298567,129.790405412
1,33.0876299933,129.790406778
1,33.0876300783,129.790408107
1,33.0876304633,129.79040949
1,33.08763106,129.790410913
1,33.0876317683,129.790412267
1,33.0876323417,129.79041352
1,33.0876329317,129.790414723
1,33.087633365,129.79041586
1,33.087633715,129.790417012
1,33.0876338517,129.790418232
1,33.0876340483,129.790419567
1,33.08763425,129.79042092
1,33.0876346017,129.790422512
1,33.0876349217,129.790424082
1,33.0876353583,129.790425673
1,33.0876357967,129.790427195
1,33.0876360433,129.790428522
1,33.0876361883,129.790429938
1,33.0876365283,129.790431587
1,33.08763702,129.790433355
1,33.087637415,129.790435028
1,33.087637695,129.790436713
1,33.08763806,129.790438285
1,33.087638265,129.790439933
1,33.0876385,129.790441673
1,33.0876388517,129.79044319
1,33.087639105,129.790444852
1,33.0876392467,129.790446355
1,33.0876393867,129.79044767
1,33.08763965,129.790449165
1,33.0876400733,129.790450878
1,33.0876405683,129.790452693
1,33.0876410783,129.79045439
1,33.0876414717,129.790456018
1,33.0876419567,129.790457467
1,33.0876425683,129.790458935
1,33.0876432317,129.790460388
1,33.0876438383,129.790461828
1,33.0876443117,129.790463218
1,33.0876446867,129.790464728
1,33.08764519,129.790466288
1,33.0876458483,129.790467918
1,33.08764647,129.790469448
1,33.0876471,129.79047102
1,33.0876477583,129.790472617
1,33.0876483467,129.790474167
1,33.0876490883,129.790475747
1,33.0876499783,129.790477458
1,33.0876509483,129.790479285
1,33.087651725,129.790481068
1,33.0876524467,129.790482813
1,33.087652995,129.790484437
1,33.0876536617,129.790485963
1,33.0876543733,129.790487402
1,33.087655115,129.790488815
1,33.0876559083,129.79049023
1,33.0876564333,129.79049153
1,33.087656955,129.79049274
1,33.087657575,129.790494045
1,33.08765842,129.790495152
1,33.0876593233,129.790496268
1,33.0876600667,129.790497318
1,33.0876607983,129.790498353
1,33.0876614783,129.790499425
1,33.087662355,129.790500685
1,33.0876633867,129.790501883
1,33.0876643767,129.790503168
1,33.087665205,129.7905045
1,33.0876659717,129.79050584
1,33.0876669033,129.790507288
1,33.0876679417,129.79050866
1,33.0876692017,129.79051011
1,33.0876705367,129.79051146
1,33.0876716683,129.79051282
1,33.0876727817,129.790514083
1,33.087674,129.790515272
1,33.0876753533,129.79051645
1,33.0876766733,129.790517657
1,33.08767797,129.790518925
1,33.0876790483,129.790520113
1,33.0876801317,129.790521137
1,33.0876813617,129.790522197
1,33.0876829083,129.790523347
1,33.0876843367,129.790524815
1,33.0876855183,129.790526373
1,33.08768639,129.790527617
1,33.0876875,129.790528943
1,33.0876887817,129.790530267
1,33.0876902333,129.79053178
1,33.0876915383,129.790533088
1,33.0876927233,129.79053429
1,33.0876939233,129.79053533
1,33.0876952283,129.790536372
1,33.087696615,129.790537555
1,33.087697895,129.790538718
1,33.0876989833,129.790539875
1,33.0876999467,129.790540998
1,33.0877010483,129.79054222
1,33.0877023283,129.790543453
1,33.0877035233,129.790544557
1,33.0877047033,129.790545425
1,33.08770573,129.79054626
1,33.0877066083,129.790547213
1,33.087707625,129.790548198
1,33.0877088,129.790549285
1,33.08770984,129.790550345
1,33.0877109217,129.790551427
1,33.0877118583,129.790552458
1,33.087712735,129.790553317
1,33.0877138883,129.79055405
1,33.08771538,129.790555008
1,33.087716885,129.790556223
1,33.087718315,129.790557388
1,33.0877197033,129.790558695
1,33.0877211767,129.790560017
1,33.0877227033,129.790561337
1,33.0877243517,129.790562628
1,33.087725995,129.790564007
1,33.0877274917,129.790565302
1,33.08772887,129.790566795
1,33.0877303833,129.79056816
1,33.0877317967,129.790569675
1,33.0877334167,129.790571167
1,33.0877347917,129.790572675
1,33.08773609,129.790574058
1,33.087737245,129.790575458
1,33.0877384383,129.790576805
1,33.0877397567,129.790578085
1,33.08774109,129.790579322
1,33.0877422383,129.79058058
1,33.0877432967,129.790581797
1,33.0877443233,129.790582643
1,33.087745425,129.790583327
1,33.08774663,129.790584038
1,33.0877477633,129.790584828
1,33.0877486967,129.79058589
1,33.087749605,129.790587168
1,33.0877506467,129.790588398
1,33.0877518517,129.790589723
1,33.0877532783,129.790591062
1,33.0877546217,129.790592273
1,33.08775594,129.790593515
1,33.08775715,129.790594805
1,33.08775837,129.790596035
1,33.0877597483,129.790597377
